record_id,source_file,title,authors,year,journal,doi,security_include,security_pass,security_status,security_gates_json,security_reason_cn,exclusion_trigger_codes,decision_reason_cn,confidence,fulltext_chars,attempts
160,00160_2013_software-project-risk-analysis-using-bayesian-networks-with-causality-constraints.md,Software project risk analysis using Bayesian networks with causality constraints,Yong Hu; Xiangzhou Zhang; E.W.T. Ngai; Ruichu Cai; Mei Liu,2013,Decision Support Systems,10.1016/j.dss.2012.11.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究软件项目风险管理中的风险因素与项目结果之间的因果关系，属于一般项目管理风险分析，不涉及任何恶意或对抗行为者，也不涉及信息系统安全属性。,NO_MALICIOUS_ACTOR,全文核心是软件项目风险因果建模，无恶意攻击者或安全攻防内容，应排除。,0.97,75237,1
162,00162_2017_social-media-affordances-for-connective-action-an-examination-of-microblogging-use-during-the-gu.md,Social Media Affordances for Connective Action: An Examination of Microblogging Use During the Gulf of Mexico Oil Spill1,Emmanuelle Vaast; Hani Safadi; Liette Lapointe; Bogdan Negoita,2017,MIS Quarterly,10.25300/misq/2017/41.4.08,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究社交媒体（Twitter）在墨西哥湾石油泄漏事件中的连接性行动（connective action），关注新兴角色与功能使用模式，不涉及恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR,研究核心为社交媒体集体行动与可供性理论，无信息系统攻击、漏洞或防御内容，不属于攻防安全研究。,0.96,107443,1
164,00164_2017_an-upper-approximation-based-community-detection-algorithm-for-complex-networks.md,An upper approximation based community detection algorithm for complex networks,Pradeep Kumar; Samrat Gupta; Bharat Bhasker,2017,Decision Support Systems,10.1016/j.dss.2017.02.010,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章核心为复杂网络中的社区检测算法，属于一般图聚类与数据挖掘优化，不存在恶意或对抗行为者，也不涉及信息安全攻防。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,该文章是通用的社区发现/图聚类算法研究，研究核心是网络结构分析，不涉及任何攻防安全要素。,0.98,87746,1
166,00166_2007_innovating-by-accessing-knowledge-across-departments.md,Innovating by accessing knowledge across departments,Ixchel M. Faniel; Ann Majchrzak,2007,Decision Support Systems,10.1016/j.dss.2006.09.005,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文围绕知识管理技术促进跨部门知识共享与创新，无任何恶意行为者、攻击或漏洞相关内容，不涉及攻防安全。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,文章属于知识管理跨部门知识共享研究，无攻击或防御安全核心。,0.99,38115,1
168,00168_2005_applying-means-end-chain-theory-to-eliciting-system-requirements-and-understanding-users-percept.md,Applying means-end chain theory to eliciting system requirements and understanding users perceptual orientations,Chao-Min Chiu,2005,Information & Management,10.1016/j.im.2004.02.002,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章核心是运用means-end chain理论进行用户需求分析与感知取向研究，虽提及安全机制（如登录、加密）作为系统属性，但无恶意行为者或攻防对抗研究，属于一般需求工程研究。,NO_MALICIOUS_ACTOR,全文未涉及恶意或对抗行为者，未以攻击、漏洞或防御为研究核心，安全仅作为用户感知需求的一个属性出现，因此不属于攻防安全研究。,0.97,50564,1
170,00170_2014_using-organizational-influence-processes-to-overcome-is-implementation-barriers-lessons-from-a-l.md,Using organizational influence processes to overcome IS implementation barriers: lessons from a longitudinal case study of SPI implementation,Ojelanki Ngwenyama; Peter Axel Nielsen,2014,European Journal of Information Systems,10.1057/ejis.2012.56,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究IS实施中的组织影响过程，核心是组织变革管理，不涉及任何攻击、漏洞或恶意行为者。,NO_MALICIOUS_ACTOR,全文证据表明研究核心是组织影响过程与实施障碍，与攻防安全无关。,0.95,103189,1
172,00172_2012_people-practice-and-technology-restoring-giddens-broader-philosophy-to-the-study-of-information.md,"People, practice, and technology: Restoring Giddens' broader philosophy to the study of information systems",Mark Thompson,2012,Information and Organization,10.1016/j.infoandorg.2012.04.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章是IS领域的社会理论探讨，关注吉登斯结构化理论中的人类能动性、情感与身份，不涉及恶意行为者、攻击或防御。,NO_MALICIOUS_ACTOR | SECURITY_PERIPHERAL_CONTEXT,没有恶意或对抗行为者，研究核心是IS的社会理论框架，与攻防安全无关。,0.99,97982,1
174,00174_2019_beautiful-is-good-and-good-is-reputable-multiple-attribute-charity-website-evaluation-andinitial.md,Beautiful is Good and Good is Reputable: Multiple-Attribute Charity Website Evaluation andInitialPerceptions ofReputationUnder the Halo Effect,Dong-Heon Kwak; K. (Ram) Ramamurthy; Derek L. Nazareth,2019,Journal of the Association for Information Systems,10.17705/1jais.00580,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",研究核心是光环效应对慈善网站多属性评估与声誉感知的影响，不涉及任何恶意或对抗行为者，也没有攻击、漏洞或安全防御内容。,NO_MALICIOUS_ACTOR | SECURITY_PERIPHERAL_CONTEXT,全文仅研究用户心理认知偏差对网站质量和声誉评价的影响，没有攻击者、漏洞或攻防对抗内容，不属于攻防安全研究。,0.99,173640,1
176,00176_2011_vendor-and-client-interaction-for-requirements-assessment-in-software-development-implications-f.md,Vendor and Client Interaction for Requirements Assessment in Software Development: Implications for Feedback Process,Rajiv Jayanth; Varghese S. Jacob; Suresh Radhakrishnan,2011,Information Systems Research,10.1287/isre.1090.0248,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": true}",文章研究软件开发需求评估中的委托-代理与激励合同问题，不涉及恶意或对抗行为者，也不以攻击或安全防御为核心。,NO_MALICIOUS_ACTOR,全文核心是软件需求评估中的激励合同设计，无恶意行为者、无攻击/防御/漏洞内容，不属于攻防安全研究。,0.99,87393,1
178,00178_2009_minimizing-method-bias-through-programmatic-research1.md,Minimizing Method Bias Through Programmatic Research1,Andrew Burton-Jones,2009,MIS Quarterly,10.2307/20650304,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章聚焦于研究方法论中的方法偏差，不涉及任何恶意或对抗行为者，与攻防安全无关。,NO_MALICIOUS_ACTOR,文章属于信息系统研究方法论讨论，不涉及攻击、漏洞或安全防御等任何安全对抗主题。,0.98,113835,1
180,00180_2012_antecedents-and-consequences-of-board-it-governance-institutional-and-strategic-choice-perspecti.md,Antecedents and Consequences of Board IT Governance: Institutional and Strategic Choice Perspectives,Jennifer Jewer; Kenneth McKay,2012,Journal of the Association for Information Systems,10.17705/1jais.00301,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究董事会IT治理的前因后果，属于公司治理与IT治理范畴，未涉及恶意行为者、攻击或漏洞攻防。,GOVERNANCE_ONLY,研究核心是IT治理的组织与战略前因，以及IT治理对组织绩效的影响，不涉及任何恶意或对抗行为者的攻击/防御，属于组织治理研究。,0.98,113648,1
182,00182_2021_the-impact-of-helping-others-in-coopetitive-crowdsourcing-communities.md,The Impact of Helping Others in Coopetitive Crowdsourcing Communities,Indika Dissanayake; Sridhar Sridhar Nerur,2021,Journal of the Association for Information Systems,10.17705/1jais.00654,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文研究的是众包竞赛社区中的互助行为对参赛者绩效的影响，核心是知识共享、社会交换与竞争强度，不涉及任何恶意行为者或信息系统安全攻防。,NO_MALICIOUS_ACTOR,文章为众包社区知识共享/助人行为对绩效影响的实证研究，不存在恶意或对抗行为者，不属于攻防安全。,0.99,138150,1
184,00184_2013_a-study-of-the-institutional-forces-influencing-the-adoption-intention-of-rfid-by-suppliers.md,A study of the institutional forces influencing the adoption intention of RFID by suppliers,Ming-Chih Tsai; Kee-Hung Lai; Wei-Che Hsu,2013,Information & Management,10.1016/j.im.2012.05.006,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",研究聚焦供应商采纳RFID技术的意图受制度/关系投资等因素影响，属于技术采纳与供应链管理研究，不涉及恶意行为者或攻防安全。,NO_MALICIOUS_ACTOR,全文围绕RFID技术采纳的促成因素，无攻击、恶意行为、漏洞或安全防御内容。,0.98,42288,1
186,00186_2021_will-humans-in-the-loop-become-borgs-merits-and-pitfalls-of-working-with-ai.md,Will Humans-in-the-Loop Become Borgs? Merits and Pitfalls of Working with AI,Andreas Fügener; Jörn Grahl; Alok Gupta; Wolfgang Ketter,2021,MIS Quarterly,10.25300/misq/2021/16553,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文研究AI建议对人类决策准确性和独特人类知识的影响，无恶意或对抗行为者，不涉及攻击、漏洞或安全防御。,NO_MALICIOUS_ACTOR,文章属于人机协作与决策行为研究，核心是AI建议对个人和群体表现的影响，而非攻击或漏洞相关安全研究。,0.95,118566,1
188,00188_2018_dont-believe-strangers-online-consumer-reviews-and-the-role-of-social-psychological-distance.md,Don’t believe strangers: Online consumer reviews and the role of social psychological distance,Blanca Hernández-Ortega,2018,Information & Management,10.1016/j.im.2017.03.007,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究在线消费者评论中的社会心理距离对消费者感知可信度、有用性、服务期望和购买意愿的中介效应，属于消费者行为/营销传播研究，全文未涉及恶意行为者、攻击、漏洞或对应防御。,NO_MALICIOUS_ACTOR,文章核心是消费者对在线评论的心理感知与购买行为，没有任何攻击者或对抗行为，安全仅存在于泛化“信任”语境，不构成攻防安全研究。,0.97,135867,1
190,00190_2013_a-machine-learning-based-usability-evaluation-method-for-elearning-systems.md,A machine learning-based usability evaluation method for eLearning systems,Asil Oztekin; Dursun Delen; Ali Turkyilmaz; Selim Zaim,2013,Decision Support Systems,10.1016/j.dss.2013.05.003,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究eLearning系统的可用性评估与优化，不涉及任何恶意行为者、攻击或信息安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文核心是eLearning系统用户体验的质量评估与改进，属于人机交互和决策支持，与攻防安全无关。,0.98,69170,1
